project_id,phase_id,trade,subcontractor,est_hours,act_hours,hourly_rate,safety_incidents
1427,1,Steel Erection,Steel Erection Co,190,205,51,2
1427,2,Steel Erection,Steel Erection Co,381,414,52,0
1427,2,Electrical,Electrical Co,381,369,63,1
1427,3,Plumbing,Plumbing Co,515,554,103,0
1427,3,Electrical,Electrical Co,515,472,67,0
1427,4,Electrical,Electrical Co,381,368,63,0
1427,4,HVAC,HVAC Co,381,365,109,0
1427,5,Plumbing,Plumbing Co,439,448,108,0
1427,5,HVAC,HVAC Co,439,404,63,0
1428,1,Steel Erection,Steel Erection Co,285,266,105,0
1428,1,Carpentry,Carpentry Co,285,284,75,0
1428,2,Steel Erection,Steel Erection Co,570,559,68,1
1428,2,HVAC,HVAC Co,570,561,51,0
1428,3,HVAC,HVAC Co,770,722,107,0
1428,3,Electrical,Electrical Co,770,758,84,0
1428,4,Plumbing,Plumbing Co,570,609,103,0
1428,4,Concrete,Concrete Co,570,577,59,1
1428,5,Electrical,Electrical Co,656,702,71,0
1428,5,Excavation,Excavation Co,656,610,72,0
1429,1,Electrical,Electrical Co,434,406,65,0
1429,1,Carpentry,Carpentry Co,434,465,91,0
1429,2,Finishes,Finishes Co,868,813,92,0
1429,2,Carpentry,Carpentry Co,868,879,104,0
1429,3,Carpentry,Carpentry Co,1172,1262,60,0
1429,3,Plumbing,Plumbing Co,1172,1093,81,0
1429,4,HVAC,HVAC Co,868,794,82,0
1429,4,Plumbing,Plumbing Co,868,796,58,0
1429,5,HVAC,HVAC Co,998,1003,84,0
1429,5,Steel Erection,Steel Erection Co,998,926,94,0
1430,1,HVAC,HVAC Co,108,104,105,0
1430,1,Finishes,Finishes Co,108,118,51,0
1430,2,Concrete,Concrete Co,217,229,109,0
1430,2,HVAC,HVAC Co,217,217,63,1
1430,3,Finishes,Finishes Co,293,273,105,1
1430,3,Excavation,Excavation Co,293,270,59,0
1430,4,Plumbing,Plumbing Co,217,214,54,0
1430,4,Excavation,Excavation Co,217,220,85,2
1430,5,Plumbing,Plumbing Co,250,239,104,0
1430,5,Finishes,Finishes Co,250,263,71,0
1431,1,HVAC,HVAC Co,161,171,100,1
1431,1,Finishes,Finishes Co,161,149,55,0
1431,2,Carpentry,Carpentry Co,322,348,65,1
1431,2,Finishes,Finishes Co,322,312,87,0
1431,3,HVAC,HVAC Co,435,424,108,0
1431,3,Plumbing,Plumbing Co,435,466,106,0
1431,4,Carpentry,Carpentry Co,322,303,59,0
1431,4,Electrical,Electrical Co,322,344,65,0
1431,5,Steel Erection,Steel Erection Co,371,403,94,0
1431,5,HVAC,HVAC Co,371,334,78,0
1432,1,Concrete,Concrete Co,121,111,50,0
1432,1,Carpentry,Carpentry Co,121,110,99,0
1432,2,Excavation,Excavation Co,243,245,94,1
1432,2,Finishes,Finishes Co,243,252,55,0
1432,3,Concrete,Concrete Co,328,348,109,0
1432,3,Excavation,Excavation Co,328,332,90,0
1432,4,Finishes,Finishes Co,243,230,50,0
1432,4,HVAC,HVAC Co,243,257,68,0
1432,5,Carpentry,Carpentry Co,280,287,103,0
1432,5,Excavation,Excavation Co,280,281,80,1
1433,1,Electrical,Electrical Co,231,236,106,1
1433,1,Steel Erection,Steel Erection Co,231,247,99,0
1433,2,Electrical,Electrical Co,463,443,95,0
1433,2,HVAC,HVAC Co,463,465,61,1
1433,3,HVAC,HVAC Co,625,621,52,0
1433,3,Concrete,Concrete Co,625,636,53,0
1433,4,Steel Erection,Steel Erection Co,463,443,76,1
1433,4,Electrical,Electrical Co,463,461,58,1
1433,5,Excavation,Excavation Co,533,562,65,1
1433,5,Carpentry,Carpentry Co,533,545,55,0
1434,1,HVAC,HVAC Co,408,398,58,0
1434,1,Finishes,Finishes Co,408,415,65,0
1434,2,Finishes,Finishes Co,817,767,70,0
1434,2,Plumbing,Plumbing Co,817,881,87,0
1434,3,Carpentry,Carpentry Co,1103,1046,93,0
1434,3,HVAC,HVAC Co,1103,1131,53,0
1434,4,Concrete,Concrete Co,817,776,82,0
1434,4,Electrical,Electrical Co,817,755,65,0
1434,5,Electrical,Electrical Co,940,923,55,0
1434,5,Plumbing,Plumbing Co,940,927,106,0
1435,1,Steel Erection,Steel Erection Co,346,325,94,0
1435,1,Electrical,Electrical Co,346,341,77,0
1435,2,Finishes,Finishes Co,692,712,60,0
1435,2,HVAC,HVAC Co,692,735,103,0
1435,3,Plumbing,Plumbing Co,934,983,67,2
1435,3,Finishes,Finishes Co,934,1000,97,0
1435,4,Finishes,Finishes Co,692,701,74,1
1435,4,HVAC,HVAC Co,692,758,88,2
1435,5,Electrical,Electrical Co,796,786,75,0
1435,5,Steel Erection,Steel Erection Co,796,852,91,1
1436,1,Steel Erection,Steel Erection Co,133,145,86,0
1436,1,Carpentry,Carpentry Co,133,131,109,1
1436,2,HVAC,HVAC Co,267,241,79,0
1436,2,Carpentry,Carpentry Co,267,292,58,0
1436,3,Steel Erection,Steel Erection Co,361,394,79,0
1436,3,Excavation,Excavation Co,361,349,63,2
1436,4,Electrical,Electrical Co,267,266,66,0
1436,4,Excavation,Excavation Co,267,267,95,0
1436,5,Excavation,Excavation Co,307,333,94,1
1436,5,Finishes,Finishes Co,307,303,88,0
1437,1,Finishes,Finishes Co,474,452,76,0
1437,1,Concrete,Concrete Co,474,499,77,0
1437,2,Finishes,Finishes Co,949,867,78,1
1437,2,Carpentry,Carpentry Co,949,923,85,1
1437,3,Steel Erection,Steel Erection Co,1281,1255,71,0
1437,3,Carpentry,Carpentry Co,1281,1394,69,0
1437,4,Steel Erection,Steel Erection Co,949,912,105,0
1437,4,Plumbing,Plumbing Co,949,912,104,0
1437,5,HVAC,HVAC Co,1092,1057,85,0
1437,5,Finishes,Finishes Co,1092,1064,64,0
1438,1,Electrical,Electrical Co,411,400,68,1
1438,1,Steel Erection,Steel Erection Co,411,372,98,0
1438,2,Finishes,Finishes Co,822,896,87,0
1438,2,Concrete,Concrete Co,822,784,53,0
1438,3,Concrete,Concrete Co,1110,1149,73,1
1438,3,Plumbing,Plumbing Co,1110,1133,80,0
1438,4,Finishes,Finishes Co,822,880,63,0
1438,4,Carpentry,Carpentry Co,822,844,73,0
1438,5,Finishes,Finishes Co,945,923,72,0
1438,5,Steel Erection,Steel Erection Co,945,968,95,1
1439,1,Excavation,Excavation Co,113,114,98,0
1439,1,HVAC,HVAC Co,113,122,98,0
1439,2,Plumbing,Plumbing Co,226,231,73,0
1439,2,HVAC,HVAC Co,226,232,94,0
1439,3,Concrete,Concrete Co,305,277,99,0
1439,3,HVAC,HVAC Co,305,288,98,0
1439,4,HVAC,HVAC Co,226,246,60,0
1439,4,Concrete,Concrete Co,226,231,65,1
1439,5,Excavation,Excavation Co,259,272,65,0
1439,5,Finishes,Finishes Co,259,260,61,0
1440,1,Electrical,Electrical Co,153,139,95,0
1440,1,Plumbing,Plumbing Co,153,138,52,0
1440,2,Electrical,Electrical Co,307,295,100,0
1440,2,Steel Erection,Steel Erection Co,307,311,58,0
1440,3,Concrete,Concrete Co,415,433,79,0
1440,3,Plumbing,Plumbing Co,415,421,62,0
1440,4,HVAC,HVAC Co,307,281,82,0
1440,4,Excavation,Excavation Co,307,286,104,0
1440,5,Finishes,Finishes Co,353,321,91,1
1440,5,Plumbing,Plumbing Co,353,319,54,0
1441,1,Steel Erection,Steel Erection Co,319,312,69,0
1441,1,Carpentry,Carpentry Co,319,325,86,0
1441,2,Concrete,Concrete Co,638,601,99,0
1441,2,HVAC,HVAC Co,638,598,85,2
1441,3,Concrete,Concrete Co,862,866,59,0
1441,3,Finishes,Finishes Co,862,818,83,0
1441,4,Electrical,Electrical Co,638,657,66,1
1441,4,Carpentry,Carpentry Co,638,698,52,0
1441,5,Electrical,Electrical Co,734,717,83,0
1441,5,HVAC,HVAC Co,734,732,58,0
1442,1,Electrical,Electrical Co,334,355,104,1
1442,1,Carpentry,Carpentry Co,334,302,104,0
1442,2,Electrical,Electrical Co,669,636,85,0
1442,2,Carpentry,Carpentry Co,669,668,59,0
1442,3,Electrical,Electrical Co,903,900,108,3
1442,3,Concrete,Concrete Co,903,892,84,0
1442,4,Plumbing,Plumbing Co,669,603,86,0
1442,4,Excavation,Excavation Co,669,693,98,1
1442,5,Finishes,Finishes Co,769,844,55,0
1442,5,Concrete,Concrete Co,769,824,108,0
1443,1,Excavation,Excavation Co,206,218,58,0
1443,1,Concrete,Concrete Co,206,192,83,1
1443,2,Steel Erection,Steel Erection Co,412,423,109,0
1443,2,Electrical,Electrical Co,412,443,65,0
1443,3,Excavation,Excavation Co,556,506,91,0
1443,3,Electrical,Electrical Co,556,589,104,0
1443,4,Carpentry,Carpentry Co,412,405,77,0
1443,4,HVAC,HVAC Co,412,426,87,0
1443,5,Electrical,Electrical Co,474,494,77,0
1443,5,HVAC,HVAC Co,474,440,88,0
1444,1,HVAC,HVAC Co,325,328,109,1
1444,1,Electrical,Electrical Co,325,350,94,1
1444,2,Steel Erection,Steel Erection Co,651,656,75,2
1444,2,Carpentry,Carpentry Co,651,623,88,0
1444,3,HVAC,HVAC Co,879,844,92,1
1444,3,Plumbing,Plumbing Co,879,912,106,0
1444,4,Carpentry,Carpentry Co,651,714,60,0
1444,4,Finishes,Finishes Co,651,660,56,0
1444,5,Steel Erection,Steel Erection Co,749,713,67,0
1444,5,Plumbing,Plumbing Co,749,766,95,1
1445,1,Plumbing,Plumbing Co,79,72,63,0
1445,1,Concrete,Concrete Co,79,83,58,1
1445,2,Electrical,Electrical Co,158,144,54,1
1445,2,Concrete,Concrete Co,158,151,95,0
1445,3,Carpentry,Carpentry Co,213,208,108,0
1445,3,HVAC,HVAC Co,213,227,100,0
1445,4,Plumbing,Plumbing Co,158,147,78,0
1445,4,Concrete,Concrete Co,158,156,91,0
1445,5,Carpentry,Carpentry Co,182,193,89,0
1445,5,Electrical,Electrical Co,182,198,90,0
1446,1,Concrete,Concrete Co,108,105,81,0
1446,1,HVAC,HVAC Co,108,98,105,0
1446,2,HVAC,HVAC Co,217,221,105,0
1446,2,Concrete,Concrete Co,217,236,89,0
1446,3,Concrete,Concrete Co,293,301,77,0
1446,3,Steel Erection,Steel Erection Co,293,287,75,0
1446,4,Carpentry,Carpentry Co,217,226,56,0
1446,4,Plumbing,Plumbing Co,217,237,78,0
1446,5,Excavation,Excavation Co,249,262,101,0
1446,5,Finishes,Finishes Co,249,224,94,0
1447,1,Finishes,Finishes Co,245,268,71,2
1447,1,Concrete,Concrete Co,245,241,77,0
1447,2,Finishes,Finishes Co,491,465,98,0
1447,2,Excavation,Excavation Co,491,461,87,2
1447,3,Carpentry,Carpentry Co,663,655,89,1
1447,3,Electrical,Electrical Co,663,648,88,0
1447,4,Electrical,Electrical Co,491,531,109,0
1447,4,HVAC,HVAC Co,491,451,100,1
1447,5,Electrical,Electrical Co,565,585,102,0
1447,5,Plumbing,Plumbing Co,565,557,72,0
1448,1,Plumbing,Plumbing Co,429,402,69,0
1448,1,Electrical,Electrical Co,429,387,76,1
1448,2,Plumbing,Plumbing Co,859,894,79,0
1448,2,Electrical,Electrical Co,859,884,62,0
1448,3,Carpentry,Carpentry Co,1159,1066,50,2
1448,3,Plumbing,Plumbing Co,1159,1115,78,0
1448,4,Plumbing,Plumbing Co,859,854,80,0
1448,4,HVAC,HVAC Co,859,870,59,0
1448,5,Plumbing,Plumbing Co,987,935,88,0
1448,5,Excavation,Excavation Co,987,1023,61,0
1449,1,Plumbing,Plumbing Co,106,107,52,0
1449,1,Electrical,Electrical Co,106,111,88,0
1449,2,Carpentry,Carpentry Co,212,190,59,1
1449,2,Steel Erection,Steel Erection Co,212,220,92,0
1449,3,Concrete,Concrete Co,286,282,98,0
1449,3,Electrical,Electrical Co,286,278,51,0
1449,4,HVAC,HVAC Co,212,195,55,0
1449,4,Plumbing,Plumbing Co,212,197,91,0
1449,5,Finishes,Finishes Co,243,247,88,0
1449,5,Steel Erection,Steel Erection Co,243,229,80,0
1450,1,Excavation,Excavation Co,241,233,102,0
1450,1,Finishes,Finishes Co,241,264,82,0
1450,2,Finishes,Finishes Co,482,434,103,1
1450,2,Concrete,Concrete Co,482,476,51,0
1450,3,Electrical,Electrical Co,651,676,57,0
1450,3,Steel Erection,Steel Erection Co,651,612,89,0
1450,4,HVAC,HVAC Co,482,498,58,0
1450,4,Plumbing,Plumbing Co,482,446,73,0
1450,5,Carpentry,Carpentry Co,555,604,72,0
1450,5,Concrete,Concrete Co,555,529,104,1
1451,1,Concrete,Concrete Co,136,129,52,1
1451,1,Electrical,Electrical Co,136,139,65,0
1451,2,Excavation,Excavation Co,273,273,76,0
1451,2,Electrical,Electrical Co,273,286,76,0
1451,3,Finishes,Finishes Co,369,367,53,0
1451,3,Carpentry,Carpentry Co,369,374,56,0
1451,4,Excavation,Excavation Co,273,293,75,0
1451,4,Concrete,Concrete Co,273,255,84,0
1451,5,Finishes,Finishes Co,314,310,98,2
1451,5,HVAC,HVAC Co,314,339,87,0
1452,1,Concrete,Concrete Co,496,476,71,0
1452,1,Excavation,Excavation Co,496,497,76,1
1452,2,Electrical,Electrical Co,992,969,51,0
1452,2,Concrete,Concrete Co,992,993,62,0
1452,3,Excavation,Excavation Co,1340,1253,57,0
1452,3,Carpentry,Carpentry Co,1340,1273,88,0
1452,4,Plumbing,Plumbing Co,992,896,83,0
1452,4,Carpentry,Carpentry Co,992,920,56,0
1452,5,Steel Erection,Steel Erection Co,1141,1032,87,1
1452,5,Finishes,Finishes Co,1141,1069,86,2
1453,1,Finishes,Finishes Co,402,373,79,0
1453,1,Excavation,Excavation Co,402,423,94,0
1453,2,Electrical,Electrical Co,805,789,50,0
1453,2,Carpentry,Carpentry Co,805,762,73,1
1453,3,Finishes,Finishes Co,1087,1036,88,0
1453,3,Excavation,Excavation Co,1087,1180,103,0
1453,4,Electrical,Electrical Co,805,760,62,0
1453,4,Plumbing,Plumbing Co,805,853,72,0
1453,5,Plumbing,Plumbing Co,925,918,55,0
1453,5,Concrete,Concrete Co,925,855,91,0
1454,1,Electrical,Electrical Co,143,138,89,0
1454,1,Steel Erection,Steel Erection Co,143,153,65,0
1454,2,HVAC,HVAC Co,286,264,105,0
1454,2,Finishes,Finishes Co,286,273,68,1
1454,3,Steel Erection,Steel Erection Co,387,383,80,0
1454,3,Electrical,Electrical Co,387,374,69,1
1454,4,Steel Erection,Steel Erection Co,286,267,60,0
1454,4,Excavation,Excavation Co,286,265,99,0
1454,5,Carpentry,Carpentry Co,329,330,81,0
1454,5,Excavation,Excavation Co,329,352,66,0
1455,1,Carpentry,Carpentry Co,314,310,51,0
1455,1,Steel Erection,Steel Erection Co,314,310,99,0
1455,2,Excavation,Excavation Co,628,568,94,0
1455,2,Steel Erection,Steel Erection Co,628,684,53,0
1455,3,Finishes,Finishes Co,848,844,71,0
1455,3,Electrical,Electrical Co,848,912,71,0
1455,4,Finishes,Finishes Co,628,610,65,1
1455,4,Carpentry,Carpentry Co,628,633,82,1
1455,5,Electrical,Electrical Co,723,666,87,0
1455,5,Plumbing,Plumbing Co,723,742,96,1
1456,1,Excavation,Excavation Co,315,346,71,1
1456,1,Electrical,Electrical Co,315,322,85,0
1456,2,HVAC,HVAC Co,630,585,98,0
1456,2,Plumbing,Plumbing Co,630,624,105,0
1456,3,Carpentry,Carpentry Co,851,909,50,1
1456,3,Electrical,Electrical Co,851,908,62,0
1456,4,Finishes,Finishes Co,630,677,76,0
1456,4,Steel Erection,Steel Erection Co,630,626,107,0
1456,5,Electrical,Electrical Co,724,690,53,0
1456,5,Finishes,Finishes Co,724,787,101,0
1457,1,Electrical,Electrical Co,253,249,73,1
1457,1,Excavation,Excavation Co,253,238,83,0
1457,2,Excavation,Excavation Co,506,516,63,1
1457,2,Finishes,Finishes Co,506,468,107,0
1457,3,Concrete,Concrete Co,683,624,63,1
1457,3,Steel Erection,Steel Erection Co,683,701,51,0
1457,4,Excavation,Excavation Co,506,486,78,1
1457,4,Concrete,Concrete Co,506,520,105,0
1457,5,Finishes,Finishes Co,582,531,64,0
1457,5,Steel Erection,Steel Erection Co,582,585,67,0
1458,1,Finishes,Finishes Co,334,334,65,0
1458,1,Carpentry,Carpentry Co,334,342,52,0
1458,2,Concrete,Concrete Co,669,602,57,0
1458,2,Electrical,Electrical Co,669,735,97,0
1458,3,Plumbing,Plumbing Co,904,873,70,1
1458,3,Excavation,Excavation Co,904,850,89,0
1458,4,Electrical,Electrical Co,669,707,91,0
1458,4,Steel Erection,Steel Erection Co,669,615,82,0
1458,5,Steel Erection,Steel Erection Co,770,756,96,0
1458,5,Concrete,Concrete Co,770,706,65,0
1459,1,HVAC,HVAC Co,110,114,76,0
1459,1,Plumbing,Plumbing Co,110,102,79,2
1459,2,Carpentry,Carpentry Co,221,207,88,0
1459,2,HVAC,HVAC Co,221,209,63,2
1459,3,Steel Erection,Steel Erection Co,299,284,69,0
1459,3,Electrical,Electrical Co,299,269,65,1
1459,4,Plumbing,Plumbing Co,221,204,63,0
1459,4,HVAC,HVAC Co,221,206,84,1
1459,5,Finishes,Finishes Co,254,244,69,0
1459,5,Carpentry,Carpentry Co,254,261,58,0
1460,1,Steel Erection,Steel Erection Co,444,469,52,1
1460,1,Finishes,Finishes Co,444,470,97,0
1460,2,Concrete,Concrete Co,889,867,109,0
1460,2,Carpentry,Carpentry Co,889,941,105,0
1460,3,Excavation,Excavation Co,1200,1261,97,0
1460,3,Plumbing,Plumbing Co,1200,1236,97,0
1460,4,Excavation,Excavation Co,889,805,66,0
1460,4,Steel Erection,Steel Erection Co,889,886,61,0
1460,5,Concrete,Concrete Co,1022,999,109,0
1460,5,Finishes,Finishes Co,1022,1076,60,0
1461,1,Steel Erection,Steel Erection Co,426,461,73,0
1461,1,Concrete,Concrete Co,426,456,107,1
1461,2,Electrical,Electrical Co,853,864,93,1
1461,2,Concrete,Concrete Co,853,836,61,2
1461,3,Plumbing,Plumbing Co,1152,1086,71,0
1461,3,Electrical,Electrical Co,1152,1212,95,1
1461,4,Electrical,Electrical Co,853,911,85,0
1461,4,Finishes,Finishes Co,853,906,52,1
1461,5,Electrical,Electrical Co,981,996,98,0
1461,5,Excavation,Excavation Co,981,958,99,0
1462,1,Concrete,Concrete Co,497,477,82,0
1462,1,Electrical,Electrical Co,497,526,85,1
1462,2,HVAC,HVAC Co,995,908,74,1
1462,2,Electrical,Electrical Co,995,963,88,0
1462,3,Finishes,Finishes Co,1343,1350,81,1
1462,3,HVAC,HVAC Co,1343,1218,72,0
1462,4,Finishes,Finishes Co,995,911,86,0
1462,4,Plumbing,Plumbing Co,995,973,109,0
1462,5,Finishes,Finishes Co,1144,1246,66,1
1462,5,Concrete,Concrete Co,1144,1045,101,1
1463,1,Excavation,Excavation Co,183,191,80,1
1463,1,Concrete,Concrete Co,183,186,85,0
1463,2,Electrical,Electrical Co,367,345,87,0
1463,2,Steel Erection,Steel Erection Co,367,357,54,1
1463,3,Steel Erection,Steel Erection Co,496,537,52,0
1463,3,HVAC,HVAC Co,496,492,65,2
1463,4,Electrical,Electrical Co,367,398,102,0
1463,4,Carpentry,Carpentry Co,367,349,69,0
1463,5,Concrete,Concrete Co,422,412,95,2
1463,5,Steel Erection,Steel Erection Co,422,439,66,0
1464,1,Carpentry,Carpentry Co,220,198,57,0
1464,1,Finishes,Finishes Co,220,217,68,1
1464,2,Excavation,Excavation Co,441,447,58,0
1464,2,Electrical,Electrical Co,441,455,79,0
1464,3,Excavation,Excavation Co,596,562,103,0
1464,3,Electrical,Electrical Co,596,550,70,0
1464,4,Plumbing,Plumbing Co,441,457,60,0
1464,4,Steel Erection,Steel Erection Co,441,446,61,0
1464,5,Plumbing,Plumbing Co,507,479,51,0
1464,5,HVAC,HVAC Co,507,460,106,2
1465,1,Excavation,Excavation Co,222,240,61,0
1465,1,Carpentry,Carpentry Co,222,238,92,0
1465,2,Steel Erection,Steel Erection Co,444,479,72,0
1465,2,Carpentry,Carpentry Co,444,400,50,0
1465,3,Steel Erection,Steel Erection Co,599,658,69,0
1465,3,Finishes,Finishes Co,599,629,86,0
1465,4,Excavation,Excavation Co,444,427,65,0
1465,4,HVAC,HVAC Co,444,429,97,0
1465,5,Electrical,Electrical Co,511,545,61,0
1465,5,Plumbing,Plumbing Co,511,540,56,0
1466,1,Plumbing,Plumbing Co,364,359,72,0
1466,1,Electrical,Electrical Co,364,361,70,0
1466,2,Plumbing,Plumbing Co,729,738,57,0
1466,2,Carpentry,Carpentry Co,729,660,83,0
1466,3,Concrete,Concrete Co,985,994,99,0
1466,3,Plumbing,Plumbing Co,985,1008,74,1
1466,4,Steel Erection,Steel Erection Co,729,702,93,1
1466,4,Concrete,Concrete Co,729,784,69,1
1466,5,Electrical,Electrical Co,839,899,69,0
1466,5,HVAC,HVAC Co,839,849,93,0
1467,1,Excavation,Excavation Co,83,85,79,0
1467,1,HVAC,HVAC Co,83,74,91,0
1467,2,Plumbing,Plumbing Co,167,165,86,0
1467,2,Finishes,Finishes Co,167,180,61,0
1467,3,Excavation,Excavation Co,226,236,99,0
1467,3,Electrical,Electrical Co,226,245,86,0
1467,4,Concrete,Concrete Co,167,169,109,0
1467,4,HVAC,HVAC Co,167,153,60,1
1467,5,Carpentry,Carpentry Co,193,201,75,1
1467,5,Excavation,Excavation Co,193,198,105,0
1468,1,Carpentry,Carpentry Co,354,322,103,1
1468,1,Steel Erection,Steel Erection Co,354,377,51,0
1468,2,Finishes,Finishes Co,709,681,70,1
1468,2,Steel Erection,Steel Erection Co,709,641,58,2
1468,3,Carpentry,Carpentry Co,958,1051,57,0
1468,3,Finishes,Finishes Co,958,1022,65,0
1468,4,Steel Erection,Steel Erection Co,709,651,91,1
1468,4,Concrete,Concrete Co,709,677,94,0
1468,5,HVAC,HVAC Co,816,834,61,0
1468,5,Carpentry,Carpentry Co,816,894,58,0
1469,1,Excavation,Excavation Co,274,257,50,2
1469,1,Finishes,Finishes Co,274,248,94,1
1469,2,Plumbing,Plumbing Co,548,569,94,0
1469,2,HVAC,HVAC Co,548,586,103,0
1469,3,Concrete,Concrete Co,740,680,107,0
1469,3,Plumbing,Plumbing Co,740,674,85,0
1469,4,Excavation,Excavation Co,548,557,61,0
1469,4,Electrical,Electrical Co,548,574,68,1
1469,5,Excavation,Excavation Co,630,633,74,0
1469,5,Concrete,Concrete Co,630,607,79,3
1470,1,Concrete,Concrete Co,172,176,73,0
1470,1,HVAC,HVAC Co,172,159,99,0
1470,2,Concrete,Concrete Co,344,314,71,0
1470,2,Plumbing,Plumbing Co,344,360,55,0
1470,3,Finishes,Finishes Co,464,471,69,0
1470,3,Steel Erection,Steel Erection Co,464,506,56,2
1470,4,Finishes,Finishes Co,344,328,76,0
1470,4,Electrical,Electrical Co,344,321,59,1
1470,5,Plumbing,Plumbing Co,395,422,88,1
1470,5,Steel Erection,Steel Erection Co,395,395,104,0
1471,1,Excavation,Excavation Co,498,506,76,0
1471,1,Carpentry,Carpentry Co,498,531,84,0
1471,2,HVAC,HVAC Co,997,1071,70,0
1471,2,Carpentry,Carpentry Co,997,1037,69,0
1471,3,Steel Erection,Steel Erection Co,1347,1374,90,0
1471,3,Electrical,Electrical Co,1347,1397,67,0
1471,4,Electrical,Electrical Co,997,932,50,1
1471,4,Finishes,Finishes Co,997,1067,92,0
1471,5,HVAC,HVAC Co,1147,1255,99,0
1471,5,Carpentry,Carpentry Co,1147,1080,87,0
1472,1,Steel Erection,Steel Erection Co,161,173,98,0
1472,1,Electrical,Electrical Co,161,162,91,1
1472,2,Carpentry,Carpentry Co,323,353,72,0
1472,2,Electrical,Electrical Co,323,303,56,0
1472,3,Excavation,Excavation Co,437,440,66,1
1472,3,Concrete,Concrete Co,437,404,68,2
1472,4,Concrete,Concrete Co,323,296,95,2
1472,4,Plumbing,Plumbing Co,323,349,62,1
1472,5,Steel Erection,Steel Erection Co,372,389,83,0
1472,5,Finishes,Finishes Co,372,398,71,0
1473,1,Plumbing,Plumbing Co,96,102,55,0
1473,1,Excavation,Excavation Co,96,88,97,1
1473,2,Finishes,Finishes Co,192,191,93,0
1473,2,Plumbing,Plumbing Co,192,184,63,0
1473,3,Concrete,Concrete Co,260,276,57,0
1473,3,HVAC,HVAC Co,260,282,62,0
1473,4,Carpentry,Carpentry Co,192,184,55,0
1473,4,Plumbing,Plumbing Co,192,173,108,0
1473,5,Excavation,Excavation Co,221,207,100,2
1473,5,HVAC,HVAC Co,221,209,104,0
1474,1,Concrete,Concrete Co,312,307,53,0
1474,1,Finishes,Finishes Co,312,305,63,1
1474,2,Finishes,Finishes Co,624,661,56,0
1474,2,HVAC,HVAC Co,624,686,102,0
1474,3,Carpentry,Carpentry Co,842,824,91,0
1474,3,Excavation,Excavation Co,842,799,59,0
1474,4,Excavation,Excavation Co,624,646,67,0
1474,4,Plumbing,Plumbing Co,624,634,62,0
1474,5,Excavation,Excavation Co,717,763,97,1
1474,5,HVAC,HVAC Co,717,710,103,0
1475,1,Excavation,Excavation Co,161,168,77,0
1475,1,Steel Erection,Steel Erection Co,161,170,73,2
1475,2,Concrete,Concrete Co,323,317,58,0
1475,2,Steel Erection,Steel Erection Co,323,351,88,0
1475,3,Excavation,Excavation Co,436,419,81,0
1475,3,Electrical,Electrical Co,436,476,103,1
1475,4,Plumbing,Plumbing Co,323,326,78,0
1475,4,Finishes,Finishes Co,323,352,109,1
1475,5,Electrical,Electrical Co,371,366,69,1
1475,5,Excavation,Excavation Co,371,367,77,0
1476,1,Plumbing,Plumbing Co,399,360,90,0
1476,1,Concrete,Concrete Co,399,418,57,0
1476,2,Plumbing,Plumbing Co,798,736,86,0
1476,2,Electrical,Electrical Co,798,771,104,0
1476,3,Concrete,Concrete Co,1077,1093,65,0
1476,3,Carpentry,Carpentry Co,1077,1028,84,0
1476,4,Finishes,Finishes Co,798,768,50,0
1476,4,Excavation,Excavation Co,798,791,105,0
1476,5,HVAC,HVAC Co,917,838,106,0
1476,5,Electrical,Electrical Co,917,990,83,0
1477,1,Finishes,Finishes Co,260,281,80,0
1477,1,Excavation,Excavation Co,260,274,70,0
1477,2,Finishes,Finishes Co,521,523,55,0
1477,2,Concrete,Concrete Co,521,488,89,0
1477,3,Concrete,Concrete Co,703,682,69,0
1477,3,Carpentry,Carpentry Co,703,710,108,0
1477,4,Steel Erection,Steel Erection Co,521,555,94,0
1477,4,HVAC,HVAC Co,521,556,108,0
1477,5,Plumbing,Plumbing Co,599,640,98,1
1477,5,Excavation,Excavation Co,599,605,85,1
1478,1,HVAC,HVAC Co,94,90,72,0
1478,1,Steel Erection,Steel Erection Co,94,99,73,1
1478,2,Plumbing,Plumbing Co,188,199,99,0
1478,2,Steel Erection,Steel Erection Co,188,181,89,0
