project_id,phase_id,phase_name,planned_start,planned_end,actual_start,actual_end,planned_cost,actual_cost,planned_hours,actual_hours,weather_delay_days
1413,5,Interiors,2020-06-14,2020-10-10,2020-06-14,2020-10-14 00:00:00,443327,465105,509,502,1
1414,1,Site Prep,2011-07-18,2011-11-19,2011-07-18,2011-11-28 00:00:00,1190716,1211459,1190,1170,0
1414,2,Foundation,2011-11-20,2012-03-25,2011-11-20,2012-03-26 00:00:00,2619575,2803723,2381,2471,1
1414,3,Structural,2012-03-26,2012-07-05,2012-03-26,2012-07-14 00:00:00,3334004,3444353,3214,3176,2
1414,4,Enclosure,2012-07-06,2012-10-10,2012-07-06,2012-10-07 00:00:00,2143288,2187267,2381,2399,3
1414,5,Interiors,2012-10-11,2013-01-07,2012-10-11,2013-01-16 00:00:00,2381432,2373530,2738,2842,2
1415,1,Site Prep,1998-04-15,1998-07-25,1998-04-15,1998-07-23 00:00:00,856993,889669,856,821,0
1415,2,Foundation,1998-07-26,1998-10-25,1998-07-26,1998-11-01 00:00:00,1885386,1970322,1713,1805,2
1415,3,Structural,1998-10-26,1999-03-20,1998-10-26,1999-04-01 00:00:00,2399582,2423723,2313,2353,2
1415,4,Enclosure,1999-03-21,1999-08-03,1999-03-21,1999-08-02 00:00:00,1542588,1563761,1713,1798,0
1415,5,Interiors,1999-08-04,1999-12-09,1999-08-04,1999-12-19 00:00:00,1713987,1713692,1971,2115,3
1416,1,Site Prep,2014-02-03,2014-05-28,2014-02-03,2014-05-31 00:00:00,592121,578934,592,584,4
1416,2,Foundation,2014-05-29,2014-09-20,2014-05-29,2014-09-23 00:00:00,1302667,1354517,1184,1166,1
1416,3,Structural,2014-09-21,2015-01-16,2014-09-21,2015-01-18 00:00:00,1657939,1715420,1598,1530,4
1416,4,Enclosure,2015-01-17,2015-04-28,2015-01-17,2015-05-01 00:00:00,1065818,1081180,1184,1250,6
1416,5,Interiors,2015-04-29,2015-08-08,2015-04-29,2015-08-10 00:00:00,1184242,1238215,1361,1374,3
1417,1,Site Prep,2023-11-07,2023-12-18,2023-11-07,2024-01-01 00:00:00,732689,781216,732,769,2
1417,2,Foundation,2023-12-19,2024-02-22,2023-12-19,2024-02-22 00:00:00,1611915,1637515,1465,1513,1
1417,3,Structural,2024-02-23,2024-04-29,2024-02-23,2024-05-08 00:00:00,2051529,2219629,1978,2077,0
1417,4,Enclosure,2024-04-30,2024-07-06,2024-04-30,2024-07-15 00:00:00,1318840,1355990,1465,1481,3
1417,5,Interiors,2024-07-07,2024-08-22,2024-07-07,2024-08-22 00:00:00,1465378,1541845,1685,1763,1
1418,1,Site Prep,2015-07-04,2015-11-03,2015-07-04,2015-11-10 00:00:00,1192336,1173301,1192,1237,2
1418,2,Foundation,2015-11-04,2016-04-24,2015-11-04,2016-04-27 00:00:00,2623141,2479605,2384,2570,5
1418,3,Structural,2016-04-25,2016-10-14,2016-04-25,2016-10-21 00:00:00,3338543,3551371,3219,3086,0
1418,4,Enclosure,2016-10-15,2017-03-22,2016-10-15,2017-03-22 00:00:00,2146206,2254111,2384,2462,0
1418,5,Interiors,2017-03-23,2017-09-01,2017-03-23,2017-09-13 00:00:00,2384673,2490256,2742,2942,2
1419,1,Site Prep,1998-02-27,1998-06-15,1998-02-27,1998-06-24 00:00:00,982278,990490,982,937,6
1419,2,Foundation,1998-06-16,1998-09-14,1998-06-16,1998-09-16 00:00:00,2161013,2287820,1964,2024,0
1419,3,Structural,1998-09-15,1998-12-03,1998-09-15,1998-12-12 00:00:00,2750380,2803480,2652,2842,5
1419,4,Enclosure,1998-12-04,1999-02-24,1998-12-04,1999-03-04 00:00:00,1768102,1763102,1964,2026,2
1419,5,Interiors,1999-02-25,1999-06-21,1999-02-25,1999-07-02 00:00:00,1964557,1964896,2259,2306,0
1420,1,Site Prep,2011-05-19,2011-10-23,2011-05-19,2011-10-20 00:00:00,1172043,1216404,1172,1158,0
1420,2,Foundation,2011-10-24,2012-02-20,2011-10-24,2012-02-21 00:00:00,2578494,2795564,2344,2402,2
1420,3,Structural,2012-02-21,2012-06-07,2012-02-21,2012-06-13 00:00:00,3281720,3297225,3164,3143,1
1420,4,Enclosure,2012-06-08,2012-11-20,2012-06-08,2012-11-24 00:00:00,2109677,2192681,2344,2472,0
1420,5,Interiors,2012-11-21,2013-04-27,2012-11-21,2013-05-05 00:00:00,2344086,2481395,2695,2884,0
1421,1,Site Prep,2019-11-01,2020-01-23,2019-11-01,2020-01-26 00:00:00,1324679,1396405,1324,1342,4
1421,2,Foundation,2020-01-24,2020-04-09,2020-01-24,2020-04-12 00:00:00,2914294,3044543,2649,2723,3
1421,3,Structural,2020-04-10,2020-06-26,2020-04-10,2020-07-09 00:00:00,3709101,3676681,3576,3523,0
1421,4,Enclosure,2020-06-27,2020-09-01,2020-06-27,2020-09-03 00:00:00,2384422,2462608,2649,2734,1
1421,5,Interiors,2020-09-02,2020-11-22,2020-09-02,2020-11-28 00:00:00,2649358,2706091,3046,3136,0
1422,1,Site Prep,2016-04-09,2016-08-22,2016-04-09,2016-08-27 00:00:00,1399726,1431503,1399,1414,3
1422,2,Foundation,2016-08-23,2017-01-15,2016-08-23,2017-01-19 00:00:00,3079399,3130170,2799,2813,2
1422,3,Structural,2017-01-16,2017-05-05,2017-01-16,2017-05-04 00:00:00,3919235,4012241,3779,3689,2
1422,4,Enclosure,2017-05-06,2017-09-06,2017-05-06,2017-09-09 00:00:00,2519508,2431430,2799,2924,0
1422,5,Interiors,2017-09-07,2018-02-07,2017-09-07,2018-02-20 00:00:00,2799453,2853094,3219,3275,0
1423,1,Site Prep,2014-10-17,2014-12-31,2014-10-17,2014-12-27 00:00:00,247863,262326,247,249,0
1423,2,Foundation,2015-01-01,2015-03-13,2015-01-01,2015-03-20 00:00:00,545299,566698,495,520,0
1423,3,Structural,2015-03-14,2015-04-30,2015-03-14,2015-05-14 00:00:00,694016,753312,669,674,2
1423,4,Enclosure,2015-05-01,2015-07-13,2015-05-01,2015-07-20 00:00:00,446153,444268,495,515,2
1423,5,Interiors,2015-07-14,2015-09-12,2015-07-14,2015-09-09 00:00:00,495726,491213,570,587,1
1424,1,Site Prep,2014-09-04,2015-02-02,2014-09-04,2015-02-09 00:00:00,990168,1068330,990,1012,0
1424,2,Foundation,2015-02-03,2015-07-06,2015-02-03,2015-07-14 00:00:00,2178371,2099164,1980,1898,0
1424,3,Structural,2015-07-07,2015-10-14,2015-07-07,2015-10-13 00:00:00,2772472,2801816,2673,2688,3
1424,4,Enclosure,2015-10-15,2016-03-10,2015-10-15,2016-03-20 00:00:00,1782304,1860239,1980,1873,0
1424,5,Interiors,2016-03-11,2016-06-13,2016-03-11,2016-06-17 00:00:00,1980337,2032771,2277,2471,1
1425,1,Site Prep,2011-07-06,2011-09-07,2011-07-06,2011-09-08 00:00:00,401071,409061,401,413,0
1425,2,Foundation,2011-09-08,2011-11-12,2011-09-08,2011-11-21 00:00:00,882356,926319,802,843,5
1425,3,Structural,2011-11-13,2012-01-11,2011-11-13,2012-01-25 00:00:00,1122999,1196605,1082,1109,3
1425,4,Enclosure,2012-01-12,2012-04-08,2012-01-12,2012-04-04 00:00:00,721928,748190,802,808,2
1425,5,Interiors,2012-04-09,2012-06-27,2012-04-09,2012-06-28 00:00:00,802142,817284,922,996,5
1426,1,Site Prep,2016-07-20,2016-10-02,2016-07-20,2016-10-09 00:00:00,1007717,1018702,1007,1008,3
1426,2,Foundation,2016-10-03,2017-01-02,2016-10-03,2017-01-02 00:00:00,2216977,2312296,2015,2104,0
1426,3,Structural,2017-01-03,2017-03-19,2017-01-03,2017-03-14 00:00:00,2821607,3010934,2720,2665,4
1426,4,Enclosure,2017-03-20,2017-07-12,2017-03-20,2017-07-08 00:00:00,1813890,1818573,2015,2177,1
1426,5,Interiors,2017-07-13,2017-11-05,2017-07-13,2017-11-15 00:00:00,2015434,2097964,2317,2368,2
1427,1,Site Prep,2020-01-01,2020-04-07,2020-01-01,2020-04-07 00:00:00,572846,561540,572,620,0
1427,2,Foundation,2020-04-08,2020-08-10,2020-04-08,2020-08-16 00:00:00,1260261,1329146,1145,1190,3
1427,3,Structural,2020-08-11,2021-01-02,2020-08-11,2021-01-01 00:00:00,1603969,1653840,1546,1589,0
1427,4,Enclosure,2021-01-03,2021-04-15,2021-01-03,2021-04-14 00:00:00,1031122,1021991,1145,1200,2
1427,5,Interiors,2021-04-16,2021-07-13,2021-04-16,2021-07-23 00:00:00,1145692,1184578,1317,1282,1
1428,1,Site Prep,2019-04-16,2019-06-15,2019-04-16,2019-06-17 00:00:00,855872,911642,855,879,2
1428,2,Foundation,2019-06-16,2019-09-07,2019-06-16,2019-09-13 00:00:00,1882918,1939877,1711,1732,0
1428,3,Structural,2019-09-08,2019-11-24,2019-09-08,2019-12-07 00:00:00,2396441,2680756,2310,2356,5
1428,4,Enclosure,2019-11-25,2020-01-25,2019-11-25,2020-01-28 00:00:00,1540569,1638694,1711,1812,6
1428,5,Interiors,2020-01-26,2020-04-27,2020-01-26,2020-04-23 00:00:00,1711744,1700423,1968,2033,4
1429,1,Site Prep,2006-04-24,2006-07-09,2006-04-24,2006-07-05 00:00:00,1302677,1355203,1302,1316,1
1429,2,Foundation,2006-07-10,2006-10-11,2006-07-10,2006-10-21 00:00:00,2865889,2954121,2605,2755,0
1429,3,Structural,2006-10-12,2006-12-25,2006-10-12,2006-12-20 00:00:00,3647495,3849275,3517,3649,1
1429,4,Enclosure,2006-12-26,2007-03-18,2006-12-26,2007-03-15 00:00:00,2344818,2433875,2605,2705,1
1429,5,Interiors,2007-03-19,2007-06-20,2007-03-19,2007-06-21 00:00:00,2605354,2690963,2996,3101,2
1430,1,Site Prep,2013-04-04,2013-06-27,2013-04-04,2013-07-06 00:00:00,326464,336883,326,356,3
1430,2,Foundation,2013-06-28,2013-10-22,2013-06-28,2013-10-18 00:00:00,718222,769199,652,641,1
1430,3,Structural,2013-10-23,2014-01-23,2013-10-23,2014-02-01 00:00:00,914101,982846,881,885,1
1430,4,Enclosure,2014-01-24,2014-04-14,2014-01-24,2014-04-28 00:00:00,587636,626728,652,687,5
1430,5,Interiors,2014-04-15,2014-07-29,2014-04-15,2014-08-09 00:00:00,652929,684580,750,781,0
1431,1,Site Prep,2019-11-11,2020-01-11,2019-11-11,2020-01-09 00:00:00,484246,530744,484,487,0
1431,2,Foundation,2020-01-12,2020-03-18,2020-01-12,2020-03-24 00:00:00,1065341,1083810,968,981,0
1431,3,Structural,2020-03-19,2020-06-07,2020-03-19,2020-06-07 00:00:00,1355888,1393821,1307,1250,1
1431,4,Enclosure,2020-06-08,2020-08-28,2020-06-08,2020-09-07 00:00:00,871642,866859,968,994,0
1431,5,Interiors,2020-08-29,2020-11-13,2020-08-29,2020-11-08 00:00:00,968492,992481,1113,1098,1
1432,1,Site Prep,2007-01-20,2007-04-20,2007-01-20,2007-04-16 00:00:00,365448,386755,365,400,1
1432,2,Foundation,2007-04-21,2007-08-15,2007-04-21,2007-08-26 00:00:00,803986,786655,730,719,1
1432,3,Structural,2007-08-16,2007-11-28,2007-08-16,2007-12-01 00:00:00,1023256,1091711,986,999,0
1432,4,Enclosure,2007-11-29,2008-03-07,2007-11-29,2008-03-04 00:00:00,657807,648862,730,750,0
1432,5,Interiors,2008-03-08,2008-07-08,2008-03-08,2008-07-05 00:00:00,730897,751148,840,853,0
1433,1,Site Prep,2015-04-21,2015-08-07,2015-04-21,2015-08-06 00:00:00,695254,717821,695,693,1
1433,2,Foundation,2015-08-08,2015-11-17,2015-08-08,2015-11-16 00:00:00,1529559,1582274,1390,1435,1
1433,3,Structural,2015-11-18,2016-02-05,2015-11-18,2016-02-03 00:00:00,1946711,1951707,1877,1966,0
1433,4,Enclosure,2016-02-06,2016-05-17,2016-02-06,2016-05-16 00:00:00,1251457,1283205,1390,1342,0
1433,5,Interiors,2016-05-18,2016-08-08,2016-05-18,2016-08-15 00:00:00,1390508,1380385,1599,1537,3
1434,1,Site Prep,2022-01-25,2022-05-12,2022-01-25,2022-05-24 00:00:00,1226218,1249746,1226,1252,5
1434,2,Foundation,2022-05-13,2022-09-24,2022-05-13,2022-10-04 00:00:00,2697680,2778113,2452,2377,4
1434,3,Structural,2022-09-25,2023-02-01,2022-09-25,2023-01-30 00:00:00,3433411,3460439,3310,3289,5
1434,4,Enclosure,2023-02-02,2023-05-12,2023-02-02,2023-05-25 00:00:00,2207192,2288780,2452,2469,0
1434,5,Interiors,2023-05-13,2023-09-01,2023-05-13,2023-09-02 00:00:00,2452436,2487491,2820,2844,2
1435,1,Site Prep,1999-06-16,1999-09-08,1999-06-16,1999-09-14 00:00:00,1038657,1035479,1038,1066,0
1435,2,Foundation,1999-09-09,1999-12-02,1999-09-09,1999-11-27 00:00:00,2285047,2465669,2077,2054,0
1435,3,Structural,1999-12-03,2000-04-02,1999-12-03,2000-04-12 00:00:00,2908242,2929649,2804,2941,2
1435,4,Enclosure,2000-04-03,2000-06-25,2000-04-03,2000-06-23 00:00:00,1869584,1967290,2077,2143,2
1435,5,Interiors,2000-06-26,2000-09-17,2000-06-26,2000-09-13 00:00:00,2077315,2173078,2388,2502,3
1436,1,Site Prep,2020-05-10,2020-10-10,2020-05-10,2020-10-23 00:00:00,401253,401889,401,391,1
1436,2,Foundation,2020-10-11,2021-03-05,2020-10-11,2021-03-04 00:00:00,882757,931878,802,842,6
1436,3,Structural,2021-03-06,2021-08-04,2021-03-06,2021-08-16 00:00:00,1123509,1170665,1083,1126,3
1436,4,Enclosure,2021-08-05,2021-12-12,2021-08-05,2021-12-18 00:00:00,722256,722119,802,801,2
1436,5,Interiors,2021-12-13,2022-04-24,2021-12-13,2022-04-24 00:00:00,802507,814815,922,935,0
1437,1,Site Prep,1997-03-25,1997-06-27,1997-03-25,1997-07-08 00:00:00,1424441,1411719,1424,1483,5
1437,2,Foundation,1997-06-28,1997-10-06,1997-06-28,1997-10-03 00:00:00,3133770,3288625,2848,2791,1
1437,3,Structural,1997-10-07,1998-02-13,1997-10-07,1998-02-16 00:00:00,3988435,4342476,3845,3782,0
1437,4,Enclosure,1998-02-14,1998-05-29,1998-02-14,1998-05-27 00:00:00,2563993,2627247,2848,2966,0
1437,5,Interiors,1998-05-30,1998-09-16,1998-05-30,1998-09-28 00:00:00,2848882,2885933,3276,3473,3
1438,1,Site Prep,2000-02-26,2000-07-13,2000-02-26,2000-07-14 00:00:00,1233701,1253801,1233,1242,2
1438,2,Foundation,2000-07-14,2000-11-04,2000-07-14,2000-10-30 00:00:00,2714142,2877392,2467,2484,0
1438,3,Structural,2000-11-05,2001-03-25,2000-11-05,2001-04-02 00:00:00,3454363,3292937,3330,3546,2
1438,4,Enclosure,2001-03-26,2001-09-01,2001-03-26,2001-09-02 00:00:00,2220661,2420747,2467,2644,1
1438,5,Interiors,2001-09-02,2001-12-28,2001-09-02,2001-12-29 00:00:00,2467402,2469951,2837,2839,2
1439,1,Site Prep,2017-11-01,2018-03-29,2017-11-01,2018-03-28 00:00:00,339094,339675,339,335,0
1439,2,Foundation,2018-03-30,2018-07-25,2018-03-30,2018-07-27 00:00:00,746007,794413,678,706,0
1439,3,Structural,2018-07-26,2018-11-27,2018-07-26,2018-12-10 00:00:00,949464,967489,915,925,1
1439,4,Enclosure,2018-11-28,2019-04-08,2018-11-28,2019-04-10 00:00:00,610369,656094,678,677,4
1439,5,Interiors,2019-04-09,2019-07-15,2019-04-09,2019-07-28 00:00:00,678188,687412,779,819,0
1440,1,Site Prep,2018-05-06,2018-07-24,2018-05-06,2018-08-05 00:00:00,461147,469239,461,468,2
1440,2,Foundation,2018-07-25,2018-09-21,2018-07-25,2018-10-02 00:00:00,1014523,1086236,922,916,1
1440,3,Structural,2018-09-22,2018-12-20,2018-09-22,2019-01-01 00:00:00,1291211,1284780,1245,1308,1
1440,4,Enclosure,2018-12-21,2019-02-23,2018-12-21,2019-03-04 00:00:00,830064,891572,922,987,1
1440,5,Interiors,2019-02-24,2019-04-21,2019-02-24,2019-05-03 00:00:00,922294,963118,1060,1108,0
1441,1,Site Prep,2003-03-04,2003-05-04,2003-03-04,2003-05-10 00:00:00,958311,945061,958,1000,1
1441,2,Foundation,2003-05-05,2003-06-30,2003-05-05,2003-07-04 00:00:00,2108284,2138412,1916,1934,0
1441,3,Structural,2003-07-01,2003-08-29,2003-07-01,2003-09-02 00:00:00,2683271,2866245,2587,2588,8
1441,4,Enclosure,2003-08-30,2003-10-18,2003-08-30,2003-10-31 00:00:00,1724960,1741989,1916,1971,2
1441,5,Interiors,2003-10-19,2003-12-12,2003-10-19,2003-12-19 00:00:00,1916622,1869397,2204,2197,0
1442,1,Site Prep,2023-07-10,2023-11-27,2023-07-10,2023-12-09 00:00:00,1004258,1104202,1004,1039,0
1442,2,Foundation,2023-11-28,2024-05-05,2023-11-28,2024-05-02 00:00:00,2209369,2323703,2008,2044,0
1442,3,Structural,2024-05-06,2024-09-04,2024-05-06,2024-09-11 00:00:00,2811924,2916065,2711,2766,0
1442,4,Enclosure,2024-09-05,2024-12-28,2024-09-05,2025-01-05 00:00:00,1807665,1872341,2008,2005,0
1442,5,Interiors,2024-12-29,2025-04-25,2024-12-29,2025-05-01 00:00:00,2008517,2056180,2309,2340,2
1443,1,Site Prep,2023-06-28,2023-12-05,2023-06-28,2023-12-13 00:00:00,618407,622733,618,647,3
1443,2,Foundation,2023-12-06,2024-04-05,2023-12-06,2024-04-07 00:00:00,1360496,1375899,1236,1281,1
1443,3,Structural,2024-04-06,2024-09-18,2024-04-06,2024-09-27 00:00:00,1731541,1861076,1669,1664,0
1443,4,Enclosure,2024-09-19,2025-01-27,2024-09-19,2025-02-02 00:00:00,1113133,1161600,1236,1243,3
1443,5,Interiors,2025-01-28,2025-06-15,2025-01-28,2025-06-16 00:00:00,1236815,1291800,1422,1421,1
1444,1,Site Prep,2012-09-18,2012-11-02,2012-09-18,2012-11-09 00:00:00,977393,1027133,977,963,0
1444,2,Foundation,2012-11-03,2012-12-18,2012-11-03,2013-01-01 00:00:00,2150265,2239846,1954,1926,3
1444,3,Structural,2012-12-19,2013-01-29,2012-12-19,2013-02-03 00:00:00,2736701,2904227,2638,2513,5
1444,4,Enclosure,2013-01-30,2013-03-16,2013-01-30,2013-03-20 00:00:00,1759308,1817196,1954,2025,2
1444,5,Interiors,2013-03-17,2013-05-12,2013-03-17,2013-05-19 00:00:00,1954786,2090294,2248,2396,1
1445,1,Site Prep,2024-10-05,2025-03-09,2024-10-05,,237413,126663,237,120,1
1445,2,Foundation,2025-03-10,2025-07-24,2025-03-10,,522309,280972,474,249,2
1445,3,Structural,2025-07-25,2025-12-12,2025-07-25,,664757,306923,641,336,2
1445,4,Enclosure,2025-12-13,2026-05-12,2025-12-13,,427344,208494,474,256,1
1445,5,Interiors,2026-05-13,2026-08-22,2026-05-13,,474827,233475,546,283,0
1446,1,Site Prep,2010-03-14,2010-07-05,2010-03-14,2010-07-02 00:00:00,325817,323115,325,338,2
1446,2,Foundation,2010-07-06,2010-10-22,2010-07-06,2010-11-02 00:00:00,716798,764905,651,660,0
1446,3,Structural,2010-10-23,2011-03-03,2010-10-23,2011-03-17 00:00:00,912289,901588,879,878,4
1446,4,Enclosure,2011-03-04,2011-07-22,2011-03-04,2011-07-29 00:00:00,586471,591466,651,679,0
1446,5,Interiors,2011-07-23,2011-11-08,2011-07-23,2011-11-04 00:00:00,651635,703697,749,794,0
1447,1,Site Prep,2022-07-13,2022-10-08,2022-07-13,2022-10-09 00:00:00,737466,739295,737,783,2
1447,2,Foundation,2022-10-09,2022-12-25,2022-10-09,2023-01-07 00:00:00,1622426,1718231,1474,1460,5
1447,3,Structural,2022-12-26,2023-03-12,2022-12-26,2023-03-11 00:00:00,2064906,2171650,1991,1949,3
1447,4,Enclosure,2023-03-13,2023-05-17,2023-03-13,2023-05-27 00:00:00,1327439,1443111,1474,1532,4
1447,5,Interiors,2023-05-18,2023-07-22,2023-05-18,2023-07-22 00:00:00,1474933,1491643,1696,1669,3
1448,1,Site Prep,2004-07-17,2004-10-20,2004-07-17,2004-10-26 00:00:00,1288519,1330837,1288,1336,0
1448,2,Foundation,2004-10-21,2005-01-04,2004-10-21,2004-12-31 00:00:00,2834742,2921625,2577,2547,0
1448,3,Structural,2005-01-05,2005-03-09,2005-01-05,2005-03-05 00:00:00,3607854,3671168,3479,3412,4
1448,4,Enclosure,2005-03-10,2005-05-22,2005-03-10,2005-06-02 00:00:00,2319335,2431466,2577,2597,1
1448,5,Interiors,2005-05-23,2005-08-28,2005-05-23,2005-09-06 00:00:00,2577039,2742097,2963,2960,0
1449,1,Site Prep,2014-09-12,2014-11-08,2014-09-12,2014-11-11 00:00:00,318237,341923,318,333,5
1449,2,Foundation,2014-11-09,2014-12-27,2014-11-09,2015-01-02 00:00:00,700121,720876,636,644,4
1449,3,Structural,2014-12-28,2015-02-19,2014-12-28,2015-02-27 00:00:00,891064,929900,859,922,4
1449,4,Enclosure,2015-02-20,2015-04-15,2015-02-20,2015-04-20 00:00:00,572826,618326,636,637,1
1449,5,Interiors,2015-04-16,2015-06-18,2015-04-16,2015-06-16 00:00:00,636474,632554,731,767,0
1450,1,Site Prep,2006-05-30,2006-10-05,2006-05-30,2006-10-05 00:00:00,724077,707736,724,721,0
1450,2,Foundation,2006-10-06,2007-02-14,2006-10-06,2007-02-25 00:00:00,1592971,1583745,1448,1524,2
1450,3,Structural,2007-02-15,2007-06-11,2007-02-15,2007-06-25 00:00:00,2027417,2074717,1955,1917,0
1450,4,Enclosure,2007-06-12,2007-10-08,2007-06-12,2007-10-20 00:00:00,1303340,1313285,1448,1468,0
1450,5,Interiors,2007-10-09,2008-01-16,2007-10-09,2008-01-29 00:00:00,1448155,1484810,1665,1678,2
1451,1,Site Prep,2003-05-11,2003-08-15,2003-05-11,2003-08-17 00:00:00,410716,423927,410,428,2
1451,2,Foundation,2003-08-16,2003-11-13,2003-08-16,2003-11-19 00:00:00,903576,905810,821,842,0
1451,3,Structural,2003-11-14,2004-02-05,2003-11-14,2004-02-17 00:00:00,1150006,1215186,1108,1130,3
1451,4,Enclosure,2004-02-06,2004-04-27,2004-02-06,2004-05-03 00:00:00,739290,761638,821,855,0
1451,5,Interiors,2004-04-28,2004-08-31,2004-04-28,2004-09-08 00:00:00,821433,835972,944,956,2
1452,1,Site Prep,2023-04-02,2023-09-24,2023-04-02,2023-09-28 00:00:00,1489460,1471086,1489,1463,0
1452,2,Foundation,2023-09-25,2024-03-05,2023-09-25,2024-03-11 00:00:00,3276812,3392517,2978,3148,2
1452,3,Structural,2024-03-06,2024-07-09,2024-03-06,2024-07-04 00:00:00,4170488,4463859,4021,4154,2
1452,4,Enclosure,2024-07-10,2024-11-05,2024-07-10,2024-11-17 00:00:00,2681028,2767256,2978,3004,0
1452,5,Interiors,2024-11-06,2025-02-20,2024-11-06,2025-02-18 00:00:00,2978920,2980821,3425,3473,0
1453,1,Site Prep,2001-01-30,2001-04-08,2001-01-30,2001-04-21 00:00:00,1207818,1228774,1207,1277,3
1453,2,Foundation,2001-04-09,2001-06-25,2001-04-09,2001-06-23 00:00:00,2657201,2613609,2415,2539,8
1453,3,Structural,2001-06-26,2001-09-11,2001-06-26,2001-09-15 00:00:00,3381892,3460204,3261,3226,0
1453,4,Enclosure,2001-09-12,2001-12-01,2001-09-12,2001-12-15 00:00:00,2174073,2222701,2415,2359,0
1453,5,Interiors,2001-12-02,2002-01-24,2001-12-02,2002-02-01 00:00:00,2415637,2512126,2777,2798,0
1454,1,Site Prep,2014-11-26,2015-02-09,2014-11-26,2015-02-16 00:00:00,430139,455645,430,426,2
1454,2,Foundation,2015-02-10,2015-04-23,2015-02-10,2015-04-28 00:00:00,946306,953357,860,874,0
1454,3,Structural,2015-04-24,2015-07-16,2015-04-24,2015-07-26 00:00:00,1204389,1304527,1161,1146,1
1454,4,Enclosure,2015-07-17,2015-10-05,2015-07-17,2015-10-04 00:00:00,774250,801068,860,861,2
1454,5,Interiors,2015-10-06,2015-12-16,2015-10-06,2015-12-13 00:00:00,860278,858481,989,1018,1
1455,1,Site Prep,2009-11-13,2010-02-03,2009-11-13,2010-01-29 00:00:00,943154,889941,943,991,0
1455,2,Foundation,2010-02-04,2010-04-30,2010-02-04,2010-05-12 00:00:00,2074939,2044625,1886,2043,0
1455,3,Structural,2010-05-01,2010-07-21,2010-05-01,2010-07-22 00:00:00,2640831,2515510,2546,2594,3
1455,4,Enclosure,2010-07-22,2010-10-29,2010-07-22,2010-11-09 00:00:00,1697677,1760545,1886,1937,4
1455,5,Interiors,2010-10-30,2011-01-08,2010-10-30,2011-01-22 00:00:00,1886308,1919405,2169,2208,0
1456,1,Site Prep,2009-04-16,2009-09-03,2009-04-16,2009-09-03 00:00:00,945574,940491,945,906,1
1456,2,Foundation,2009-09-04,2010-02-10,2009-09-04,2010-02-18 00:00:00,2080264,2284067,1891,1933,6
1456,3,Structural,2010-02-11,2010-06-13,2010-02-11,2010-06-08 00:00:00,2647609,2853733,2553,2680,0
1456,4,Enclosure,2010-06-14,2010-11-19,2010-06-14,2010-12-01 00:00:00,1702034,1678774,1891,1883,3
1456,5,Interiors,2010-11-20,2011-03-15,2010-11-20,2011-03-14 00:00:00,1891149,1976566,2174,2298,1
1457,1,Site Prep,2018-05-21,2018-10-05,2018-05-21,2018-09-30 00:00:00,759357,750335,759,789,5
1457,2,Foundation,2018-10-06,2019-02-17,2018-10-06,2019-02-16 00:00:00,1670586,1699241,1518,1387,1
1457,3,Structural,2019-02-18,2019-05-21,2019-02-18,2019-06-03 00:00:00,2126200,2227977,2050,2190,0
1457,4,Enclosure,2019-05-22,2019-09-14,2019-05-22,2019-09-26 00:00:00,1366843,1408974,1518,1418,0
1457,5,Interiors,2019-09-15,2020-01-09,2019-09-15,2020-01-07 00:00:00,1518714,1617214,1746,1842,4
1458,1,Site Prep,2011-02-09,2011-05-09,2011-02-09,2011-05-17 00:00:00,1004894,1009902,1004,1030,4
1458,2,Foundation,2011-05-10,2011-08-11,2011-05-10,2011-08-21 00:00:00,2210768,2299709,2009,2037,3
1458,3,Structural,2011-08-12,2011-11-01,2011-08-12,2011-11-02 00:00:00,2813704,2912147,2713,2667,2
1458,4,Enclosure,2011-11-02,2012-01-13,2011-11-02,2012-01-18 00:00:00,1808810,1884434,2009,2100,0
1458,5,Interiors,2012-01-14,2012-04-30,2012-01-14,2012-05-01 00:00:00,2009789,2079089,2311,2394,5
1459,1,Site Prep,2013-10-30,2014-03-01,2013-10-30,2014-03-11 00:00:00,332275,329925,332,340,1
1459,2,Foundation,2014-03-02,2014-05-23,2014-03-02,2014-06-06 00:00:00,731006,775232,664,666,3
1459,3,Structural,2014-05-24,2014-09-06,2014-05-24,2014-09-01 00:00:00,930371,967115,897,986,0
